Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2022_BoTC_27620_33,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 14490 m to 14940 m (Surface Area 4693.5 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.54",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 06:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,04,91,334",munindra dutta,9442200.59,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_35,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 14940 m to 15390 m (Surface Area 4693.5 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.55",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 06:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,02,17,814",Dwmwilu Khungur Narzary,9196032.6,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_37,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 15390 m to 15840 m (Surface Area 4693.5 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.56",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 06:55 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,03,35,854",HARESWAR BORO,9302268.6,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_39,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 15840 m to 16290 m (Surface Area 4610.06 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.57",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 06:55 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,04,00,154",suren ch baro,5616083.0,Rejected-Finance,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_4,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 2580 m to 3210 m (Surface Area 7030.8 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.4",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,94,74,133",Power Tools and Engineering,17526719.7,Rejected-Technical,26-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_40,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 10350 m to 10740 m (Surface Area 4407 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.45",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 06:55 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,05,34,427",MS L N Distributors,9480984.3,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_45,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 11130 m to 11520 m (Surface Area 4407 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.47",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 06:55 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,08,50,125",Sri Ekho Das,9765112.5,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_5,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 3210 m to 3900 m (Surface Area 7824.6 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.5",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,93,92,943",ASHOK KUMAR BAJAJ,17453648.7,Rejected-Technical,26-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_53,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 12270 m to 13065.5 m (Surface Area 8898.75 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.50",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 09:00 AM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,99,25,199",Natsakee Incorporation,8966340.0,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_54,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 19740 m to 20070 m (Surface Area 3358.46 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.67",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 09:00 AM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"91,48,933",A R ASSOCIATES,8234039.84,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_56,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 13530 m to 14010 m (Surface Area 5006.4 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.52",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 09:00 AM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,04,79,824",A R ASSOCIATES,9431841.6,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_57,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 16710 m to 17130 m (Surface Area 4297.16 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.59",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 09:00 AM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,02,20,397",Padma Basumatary,9198357.3,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_59,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 12210 m to 12660 m (Surface Area 4702.5 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.22",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,05,95,043",MANOJ KR DUTTA,9535538.93,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_60,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 12660 m to 13080 m (Surface Area 4389 sqm) of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.23",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,01,64,438",ASHOK KUMAR BAJAJ,9147994.2,Rejected-Technical,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_62,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 13500 m to 14031.5 m (Surface Area 5554.175 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22, Group No.25",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,35,16,663",ASHOK KUMAR BAJAJ,3041249.0,Rejected-Technical,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_63,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 14031.5 m to 14550 m (Surface Area 4993.155 sqm) of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.26",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,05,46,041",DADHI BRAHMA,4745718.0,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_66,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 15480 m to 15930 m (Surface Area 4333.5 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.29",Works,Open Tender,Works,Civil Works,No,No,NA ,08-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,06,28,471",KAMAL KUMAR BRAHMA,3188541.0,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_100,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.78","C.C. lining including earth work at Main Canal D1 from Chainage 21150 m to 21360 m (Surface Area 1938.3 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 11:45 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"49,81,555",Md. Samsul Haque,4483399.51,Accepted-AOC,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_101,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.79","C.C. lining including earth work at Branch Canal M1D2 from Chainage 1170 m to 1440 m (Surface Area 2093 sqm) of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 11:45 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"49,74,561",BADIUL HOQUE ZAMAL,2238552.555,Accepted-AOC,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_103,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.102","Renovation of Head Works at ERM, Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 01:00 PM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"1,13,75,413",ASHOK KUMAR BAJAJ,10237871.7,Rejected-Finance,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_105,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.104","Construction of office buliding of Assistant Executive Engineer, Suklai-Serfang Sub-Division (Irrigation), Naokata including Internal Electrification,External Electrification,Water Supply and Sanitary Works,RCC Stagging etc.",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 01:00 PM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"65,14,423",Deraj Saikia,5862980.7,Rejected-Finance,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_106,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.105","Renovation of the office building of E.E. of Sukla Division including Internal Electrification and Supply and Installation of DG Set under ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 01:00 PM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"61,39,944",SRI ABHIJEET MODAK,5525949.6,Rejected-Finance,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_107,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.107","Renovation of Canal Regulator at D1M1,D1M2,D1M3, D1M4,D1M5,D1M6M7,D1M8,D1M9,D1M10, D2M1,D2M2,D2M3, D2M5 of D1 and D2 Canal under ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 01:00 PM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"1,84,82,700",Sri Prasanta Kumar Deka,16634430.0,Rejected-Finance,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_108,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.108","Construction of A.E. Quarter at Goreswar (1 Nos),Construction of A.E. Quarter at Noakata (1 Nos) Repairing of Govt Quarter (No. J.E.-1) at Goreswar Irrigation Colony,Repairing of Govt Quarter (No. J.E.-2) at Goreswar Irrigation Colony etc.",Works,Open Tender,Works,Civil Works,No,No,NA ,25-Nov-2022 09:55 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"53,59,498",Baharuddin Ahmed,2411774.1,Rejected-Finance,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_109,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.65","C.C. lining including earth work at Branch Canal M10D1 from Chainage 420 m to 810 m (Surface Area 1983.6 sqm) of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 04:00 PM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"50,92,091",JAYCHAND MUCHAHARY,4582881.9,Rejected-Finance,10-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_11,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 23880 m to 24240 m (Surface Area 3135.6 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No-11",Works,Open Tender,Works,Civil Works,No,No,NA ,21-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"1,07,35,033",ABHIJEET OJAH,9661529.7,Rejected-Technical,11-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_110,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.68","C.C. lining including earth work at Branch Canal M1D2 from Chainage 1440 m to 1710 m (Surface Area 2093 sqm) of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,24-Nov-2022 04:00 PM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"50,73,315",K C INFRA PROJECTS PRIVATE LTD,4565983.5,Accepted-AOC,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_112,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.106","Installation of _Roof Truss over Hoist Bridge, Under Sluice and River Sluice Gate, Head Regulator Gate, Painting, Electrification and Gen Set etc of Head Works under ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22",Works,Open Tender,Works,Civil Works,No,No,NA ,25-Nov-2022 09:25 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"1,87,00,981",ASHOK KUMAR BAJAJ,16830882.9,Rejected-Finance,14-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_14,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 20580 m to 21120 m (Surface Area 4703.4 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22_Group No.14",Works,Open Tender,Works,Civil Works,No,No,NA ,21-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"1,05,09,062",SRI PUSPA BARUAH,9458155.99,Accepted-AOC,11-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27838_15,CHDI/ET/2022-23/2,"Different works of Extension, Renovation and Modernization of (ERM), Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 23100 m to 23520 m (Surface Area 3658.2 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 _Group No.15",Works,Open Tender,Works,Civil Works,No,No,NA ,21-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,12-Dec-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,At Sukla FIS,781364.0,2.0,"1,05,07,406",LIZA KALITA,9456665.4,Rejected-Finance,11-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
